dteday,season,yr,weekday,hr,rider_type,riders,price,cogs,revenue,profit
2021-10-24,4,0,1,6,casual,3,3.99,1.24,11.97,10.73
2021-06-20,2,0,1,9,casual,19,3.99,1.24,75.81,74.57
2021-12-24,1,0,6,22,registered,12,3.99,1.24,47.88,46.64
2021-06-22,3,0,3,13,registered,113,3.99,1.24,450.87,449.63
2021-02-19,1,0,6,13,casual,52,3.99,1.24,207.48,206.24
2021-01-25,1,0,2,12,casual,21,3.99,1.24,83.79,82.55
2021-10-07,4,0,5,6,casual,3,3.99,1.24,11.97,10.73
2021-05-18,2,0,3,6,casual,2,3.99,1.24,7.98,6.74
2021-07-03,3,0,0,17,registered,177,3.99,1.24,706.23,704.99
2021-03-19,1,0,6,13,registered,127,3.99,1.24,506.73,505.49
2021-03-17,1,0,4,13,registered,85,3.99,1.24,339.15,337.91
2021-05-31,2,0,2,9,registered,153,3.99,1.24,610.47,609.23
2021-01-07,1,0,5,22,registered,34,3.99,1.24,135.66,134.42
2021-06-26,3,0,0,17,casual,178,3.99,1.24,710.22,708.98
2021-09-29,4,0,4,6,casual,5,3.99,1.24,19.95,18.71
2021-08-16,3,0,2,8,casual,24,3.99,1.24,95.76,94.52
2021-10-15,4,0,6,4,casual,0,3.99,1.24,0.00,-1.24
2021-05-12,2,0,4,16,casual,50,3.99,1.24,199.50,198.26
2021-09-30,4,0,5,10,casual,46,3.99,1.24,183.54,182.30
2021-04-07,2,0,4,0,registered,15,3.99,1.24,59.85,58.61
2021-01-07,1,0,5,10,registered,47,3.99,1.24,187.53,186.29
2021-02-26,1,0,6,21,casual,9,3.99,1.24,35.91,34.67
2021-05-06,2,0,5,16,registered,262,3.99,1.24,1045.38,1044.14
2021-09-10,3,0,6,6,registered,6,3.99,1.24,23.94,22.70
2021-01-25,1,0,2,6,casual,1,3.99,1.24,3.99,2.75
2021-10-01,4,0,6,3,casual,8,3.99,1.24,31.92,30.68
2021-04-26,2,0,2,23,casual,7,3.99,1.24,27.93,26.69
2021-05-14,2,0,6,16,casual,107,3.99,1.24,426.93,425.69
2021-11-23,4,0,3,10,casual,6,3.99,1.24,23.94,22.70
2021-06-29,3,0,3,8,casual,41,3.99,1.24,163.59,162.35
2021-07-07,3,0,4,3,casual,2,3.99,1.24,7.98,6.74
2021-02-20,1,0,0,15,registered,102,3.99,1.24,406.98,405.74
2021-03-11,1,0,5,21,casual,10,3.99,1.24,39.90,38.66
2021-01-21,1,0,5,6,casual,0,3.99,1.24,0.00,-1.24
2021-01-19,1,0,3,7,casual,1,3.99,1.24,3.99,2.75
2021-01-23,1,0,0,15,casual,13,3.99,1.24,51.87,50.63
2021-05-12,2,0,4,13,casual,48,3.99,1.24,191.52,190.28
2021-08-20,3,0,6,9,registered,139,3.99,1.24,554.61,553.37
2021-10-16,4,0,0,1,casual,13,3.99,1.24,51.87,50.63
2021-05-31,2,0,2,5,casual,0,3.99,1.24,0.00,-1.24
2021-12-06,4,0,2,14,casual,6,3.99,1.24,23.94,22.70
2021-08-28,3,0,0,23,casual,16,3.99,1.24,63.84,62.60
2021-12-28,1,0,3,10,casual,12,3.99,1.24,47.88,46.64
2021-09-29,4,0,4,16,casual,64,3.99,1.24,255.36,254.12
2021-02-08,1,0,2,10,registered,44,3.99,1.24,175.56,174.32
2021-05-29,2,0,0,16,casual,194,3.99,1.24,774.06,772.82
2021-10-31,4,0,1,10,registered,87,3.99,1.24,347.13,345.89
2021-02-07,1,0,1,7,casual,6,3.99,1.24,23.94,22.70
2021-06-23,3,0,4,14,registered,103,3.99,1.24,410.97,409.73
2021-07-19,3,0,2,22,casual,36,3.99,1.24,143.64,142.40
2021-05-08,2,0,0,15,registered,230,3.99,1.24,917.70,916.46
2021-08-19,3,0,5,0,casual,9,3.99,1.24,35.91,34.67
2021-08-25,3,0,4,12,registered,32,3.99,1.24,127.68,126.44
2021-06-29,3,0,3,5,casual,3,3.99,1.24,11.97,10.73
2021-10-28,4,0,5,9,casual,19,3.99,1.24,75.81,74.57
2021-08-26,3,0,5,8,registered,387,3.99,1.24,1544.13,1542.89
2021-06-01,2,0,3,8,registered,417,3.99,1.24,1663.83,1662.59
2021-02-15,1,0,2,11,casual,11,3.99,1.24,43.89,42.65
2021-03-04,1,0,5,3,registered,1,3.99,1.24,3.99,2.75
2021-11-01,4,0,2,13,registered,147,3.99,1.24,586.53,585.29
2021-09-29,4,0,4,14,registered,134,3.99,1.24,534.66,533.42
2021-04-07,2,0,4,18,casual,68,3.99,1.24,271.32,270.08
2021-08-03,3,0,3,11,registered,93,3.99,1.24,371.07,369.83
2021-04-07,2,0,4,20,registered,166,3.99,1.24,662.34,661.10
2021-03-19,1,0,6,4,registered,2,3.99,1.24,7.98,6.74
2021-12-24,1,0,6,3,casual,0,3.99,1.24,0.00,-1.24
2021-05-12,2,0,4,23,registered,87,3.99,1.24,347.13,345.89
2021-03-16,1,0,3,18,registered,211,3.99,1.24,841.89,840.65
2021-10-08,4,0,6,3,casual,4,3.99,1.24,15.96,14.72
2021-06-12,2,0,0,4,registered,6,3.99,1.24,23.94,22.70
2021-02-14,1,0,1,21,casual,8,3.99,1.24,31.92,30.68
2021-08-12,3,0,5,11,registered,108,3.99,1.24,430.92,429.68
2021-08-18,3,0,4,4,casual,0,3.99,1.24,0.00,-1.24
2021-07-04,3,0,1,2,casual,33,3.99,1.24,131.67,130.43
2021-11-13,4,0,0,16,casual,93,3.99,1.24,371.07,369.83
2021-01-20,1,0,4,15,registered,62,3.99,1.24,247.38,246.14
2021-11-30,4,0,3,13,registered,131,3.99,1.24,522.69,521.45
2021-12-30,1,0,5,19,registered,96,3.99,1.24,383.04,381.80
2021-09-13,3,0,2,20,casual,31,3.99,1.24,123.69,122.45
2021-09-13,3,0,2,18,registered,472,3.99,1.24,1883.28,1882.04
2021-03-01,1,0,2,20,casual,2,3.99,1.24,7.98,6.74
2021-10-05,4,0,3,5,registered,29,3.99,1.24,115.71,114.47
2021-05-06,2,0,5,22,casual,46,3.99,1.24,183.54,182.30
2021-12-08,4,0,4,0,casual,0,3.99,1.24,0.00,-1.24
2021-04-09,2,0,6,11,casual,51,3.99,1.24,203.49,202.25
2021-06-21,3,0,2,5,registered,22,3.99,1.24,87.78,86.54
2021-07-03,3,0,0,16,casual,195,3.99,1.24,778.05,776.81
2021-12-22,1,0,4,8,registered,333,3.99,1.24,1328.67,1327.43
2021-08-04,3,0,4,5,casual,3,3.99,1.24,11.97,10.73
2021-09-15,3,0,4,12,registered,148,3.99,1.24,590.52,589.28
2021-12-11,4,0,0,13,casual,44,3.99,1.24,175.56,174.32
2021-02-12,1,0,6,18,casual,4,3.99,1.24,15.96,14.72
2021-10-13,4,0,4,18,casual,20,3.99,1.24,79.80,78.56
2021-11-04,4,0,5,10,casual,19,3.99,1.24,75.81,74.57
2021-06-13,2,0,1,21,casual,40,3.99,1.24,159.60,158.36
2021-12-22,1,0,4,18,casual,11,3.99,1.24,43.89,42.65
2021-10-26,4,0,3,7,casual,15,3.99,1.24,59.85,58.61
2021-03-03,1,0,4,9,casual,10,3.99,1.24,39.90,38.66
2021-01-02,1,0,0,20,registered,17,3.99,1.24,67.83,66.59
2021-08-11,3,0,4,13,casual,51,3.99,1.24,203.49,202.25
2021-03-05,1,0,6,3,registered,2,3.99,1.24,7.98,6.74
2021-05-25,2,0,3,18,casual,66,3.99,1.24,263.34,262.10
2021-01-26,1,0,3,14,registered,36,3.99,1.24,143.64,142.40
2021-12-05,4,0,1,16,registered,238,3.99,1.24,949.62,948.38
2021-12-10,4,0,6,14,casual,51,3.99,1.24,203.49,202.25
2021-06-04,2,0,6,8,casual,29,3.99,1.24,115.71,114.47
2021-05-16,2,0,1,8,casual,28,3.99,1.24,111.72,110.48
2021-01-13,1,0,4,10,registered,36,3.99,1.24,143.64,142.40
2021-04-14,2,0,4,13,casual,38,3.99,1.24,151.62,150.38
2021-04-09,2,0,6,22,registered,66,3.99,1.24,263.34,262.10
2021-08-24,3,0,3,10,registered,95,3.99,1.24,379.05,377.81
2021-05-09,2,0,1,4,registered,4,3.99,1.24,15.96,14.72
2021-12-10,4,0,6,17,registered,151,3.99,1.24,602.49,601.25
2021-12-16,4,0,5,11,casual,9,3.99,1.24,35.91,34.67
2021-10-09,4,0,0,17,registered,230,3.99,1.24,917.70,916.46
2021-10-23,4,0,0,21,casual,24,3.99,1.24,95.76,94.52
2021-02-28,1,0,1,16,casual,2,3.99,1.24,7.98,6.74
2021-06-14,2,0,2,0,casual,13,3.99,1.24,51.87,50.63
2021-02-23,1,0,3,15,registered,54,3.99,1.24,215.46,214.22
2021-09-21,3,0,3,17,registered,475,3.99,1.24,1895.25,1894.01
2021-07-29,3,0,5,5,casual,4,3.99,1.24,15.96,14.72
2021-04-27,2,0,3,2,registered,5,3.99,1.24,19.95,18.71
2021-03-12,1,0,6,9,casual,25,3.99,1.24,99.75,98.51
2021-01-13,1,0,4,12,registered,49,3.99,1.24,195.51,194.27
2021-04-14,2,0,4,18,registered,290,3.99,1.24,1157.10,1155.86
2021-03-20,1,0,0,20,registered,46,3.99,1.24,183.54,182.30
2021-06-23,3,0,4,10,registered,88,3.99,1.24,351.12,349.88
2021-03-19,1,0,6,3,casual,1,3.99,1.24,3.99,2.75
2021-07-02,3,0,6,5,registered,13,3.99,1.24,51.87,50.63
2021-06-12,2,0,0,22,registered,97,3.99,1.24,387.03,385.79
2021-11-14,4,0,1,15,casual,53,3.99,1.24,211.47,210.23
2021-12-28,1,0,3,19,registered,135,3.99,1.24,538.65,537.41
2021-05-21,2,0,6,10,registered,201,3.99,1.24,801.99,800.75
2021-05-18,2,0,3,12,registered,42,3.99,1.24,167.58,166.34
2021-01-31,1,0,1,23,casual,2,3.99,1.24,7.98,6.74
2021-01-24,1,0,1,0,casual,0,3.99,1.24,0.00,-1.24
2021-03-08,1,0,2,15,registered,77,3.99,1.24,307.23,305.99
2021-10-26,4,0,3,22,casual,23,3.99,1.24,91.77,90.53
2021-08-22,3,0,1,10,registered,85,3.99,1.24,339.15,337.91
2021-04-22,2,0,5,3,registered,2,3.99,1.24,7.98,6.74
2021-04-28,2,0,4,23,casual,29,3.99,1.24,115.71,114.47
2021-04-03,2,0,0,20,casual,24,3.99,1.24,95.76,94.52
2021-12-27,1,0,2,23,casual,2,3.99,1.24,7.98,6.74
2021-12-26,1,0,1,5,registered,4,3.99,1.24,15.96,14.72
2021-08-17,3,0,3,17,casual,46,3.99,1.24,183.54,182.30
2021-03-10,1,0,4,19,casual,5,3.99,1.24,19.95,18.71
2021-12-22,1,0,4,7,casual,4,3.99,1.24,15.96,14.72
2021-05-17,2,0,2,20,casual,30,3.99,1.24,119.70,118.46
2021-09-26,4,0,1,17,registered,509,3.99,1.24,2030.91,2029.67
2021-02-02,1,0,3,5,casual,0,3.99,1.24,0.00,-1.24
2021-06-02,2,0,4,14,registered,142,3.99,1.24,566.58,565.34
2021-10-20,4,0,4,4,casual,2,3.99,1.24,7.98,6.74
2021-06-23,3,0,4,11,casual,28,3.99,1.24,111.72,110.48
2021-11-29,4,0,2,18,registered,347,3.99,1.24,1384.53,1383.29
2021-01-08,1,0,6,22,casual,1,3.99,1.24,3.99,2.75
2021-06-17,2,0,5,21,registered,159,3.99,1.24,634.41,633.17
2021-10-04,4,0,2,11,registered,102,3.99,1.24,406.98,405.74
2021-11-11,4,0,5,3,casual,0,3.99,1.24,0.00,-1.24
2021-12-09,4,0,5,7,casual,4,3.99,1.24,15.96,14.72
2021-07-13,3,0,3,17,registered,418,3.99,1.24,1667.82,1666.58
2021-10-05,4,0,3,23,casual,9,3.99,1.24,35.91,34.67
2021-12-28,1,0,3,17,registered,225,3.99,1.24,897.75,896.51
2021-06-26,3,0,0,10,registered,196,3.99,1.24,782.04,780.80
2021-02-15,1,0,2,19,casual,3,3.99,1.24,11.97,10.73
2021-05-03,2,0,2,9,registered,157,3.99,1.24,626.43,625.19
2021-10-30,4,0,0,9,casual,55,3.99,1.24,219.45,218.21
2021-07-10,3,0,0,16,casual,128,3.99,1.24,510.72,509.48
2021-06-01,2,0,3,18,casual,31,3.99,1.24,123.69,122.45
2021-09-22,3,0,4,15,casual,32,3.99,1.24,127.68,126.44
2021-03-25,2,0,5,16,casual,23,3.99,1.24,91.77,90.53
2021-02-06,1,0,0,12,casual,48,3.99,1.24,191.52,190.28
2021-05-30,2,0,1,21,registered,107,3.99,1.24,426.93,425.69
2021-05-02,2,0,1,17,casual,65,3.99,1.24,259.35,258.11
2021-08-31,3,0,3,1,registered,13,3.99,1.24,51.87,50.63
2021-07-13,3,0,3,4,casual,0,3.99,1.24,0.00,-1.24
2021-04-30,2,0,6,17,registered,245,3.99,1.24,977.55,976.31
2021-04-16,2,0,6,1,casual,5,3.99,1.24,19.95,18.71
2021-12-14,4,0,3,20,registered,169,3.99,1.24,674.31,673.07
2021-06-01,2,0,3,6,registered,121,3.99,1.24,482.79,481.55
2021-08-30,3,0,2,22,casual,22,3.99,1.24,87.78,86.54
2021-12-30,1,0,5,3,casual,0,3.99,1.24,0.00,-1.24
2021-06-05,2,0,0,17,registered,264,3.99,1.24,1053.36,1052.12
2021-03-28,2,0,1,5,registered,8,3.99,1.24,31.92,30.68
2021-01-10,1,0,1,10,casual,0,3.99,1.24,0.00,-1.24
2021-05-29,2,0,0,0,registered,51,3.99,1.24,203.49,202.25
2021-12-05,4,0,1,4,registered,7,3.99,1.24,27.93,26.69
2021-10-31,4,0,1,12,registered,140,3.99,1.24,558.60,557.36
2021-07-18,3,0,1,20,casual,91,3.99,1.24,363.09,361.85
2021-03-14,1,0,1,0,casual,4,3.99,1.24,15.96,14.72
2021-10-23,4,0,0,11,registered,202,3.99,1.24,805.98,804.74
2021-05-26,2,0,4,13,casual,52,3.99,1.24,207.48,206.24
2021-04-30,2,0,6,15,registered,282,3.99,1.24,1125.18,1123.94
2021-02-04,1,0,5,20,casual,2,3.99,1.24,7.98,6.74
2021-05-06,2,0,5,21,registered,130,3.99,1.24,518.70,517.46
2021-01-09,1,0,0,16,casual,13,3.99,1.24,51.87,50.63
2021-12-29,1,0,4,16,casual,22,3.99,1.24,87.78,86.54
2021-10-22,4,0,6,3,registered,19,3.99,1.24,75.81,74.57
2021-07-24,3,0,0,20,registered,143,3.99,1.24,570.57,569.33
2021-07-05,3,0,2,6,casual,3,3.99,1.24,11.97,10.73
2021-11-06,4,0,0,20,registered,100,3.99,1.24,399.00,397.76
2021-12-23,1,0,5,12,casual,14,3.99,1.24,55.86,54.62
2021-03-24,2,0,4,5,registered,8,3.99,1.24,31.92,30.68
2021-03-29,2,0,2,20,casual,13,3.99,1.24,51.87,50.63
2021-03-16,1,0,3,20,casual,10,3.99,1.24,39.90,38.66
2021-03-04,1,0,5,22,casual,4,3.99,1.24,15.96,14.72
2021-08-26,3,0,5,23,registered,114,3.99,1.24,454.86,453.62
2021-01-19,1,0,3,10,registered,46,3.99,1.24,183.54,182.30
2021-03-15,1,0,2,21,casual,2,3.99,1.24,7.98,6.74
2021-01-01,1,0,6,17,registered,52,3.99,1.24,207.48,206.24
2021-03-31,2,0,4,2,casual,0,3.99,1.24,0.00,-1.24
2021-10-21,4,0,5,12,registered,193,3.99,1.24,770.07,768.83
2021-12-26,1,0,1,7,casual,2,3.99,1.24,7.98,6.74
2021-03-13,1,0,0,15,registered,155,3.99,1.24,618.45,617.21
2021-10-08,4,0,6,4,registered,7,3.99,1.24,27.93,26.69
2021-04-17,2,0,0,3,casual,12,3.99,1.24,47.88,46.64
2021-12-15,4,0,4,15,registered,76,3.99,1.24,303.24,302.00
2021-02-17,1,0,4,17,casual,18,3.99,1.24,71.82,70.58
2021-04-08,2,0,5,22,registered,42,3.99,1.24,167.58,166.34
2021-04-05,2,0,2,11,registered,18,3.99,1.24,71.82,70.58
2021-11-23,4,0,3,13,registered,162,3.99,1.24,646.38,645.14
2021-12-03,4,0,6,17,casual,46,3.99,1.24,183.54,182.30
2021-12-04,4,0,0,9,casual,12,3.99,1.24,47.88,46.64
2021-07-16,3,0,6,9,registered,150,3.99,1.24,598.50,597.26
2021-11-26,4,0,6,18,registered,118,3.99,1.24,470.82,469.58
2021-06-29,3,0,3,20,casual,69,3.99,1.24,275.31,274.07
2021-11-11,4,0,5,3,registered,6,3.99,1.24,23.94,22.70
2021-01-02,1,0,0,13,registered,64,3.99,1.24,255.36,254.12
2021-10-23,4,0,0,21,registered,75,3.99,1.24,299.25,298.01
2021-02-23,1,0,3,22,casual,1,3.99,1.24,3.99,2.75
2021-07-10,3,0,0,7,registered,38,3.99,1.24,151.62,150.38
2021-04-13,2,0,3,3,casual,0,3.99,1.24,0.00,-1.24
2021-04-30,2,0,6,14,registered,268,3.99,1.24,1069.32,1068.08
2021-08-30,3,0,2,4,registered,6,3.99,1.24,23.94,22.70
2021-03-07,1,0,1,10,casual,15,3.99,1.24,59.85,58.61
2021-08-09,3,0,2,8,registered,352,3.99,1.24,1404.48,1403.24
2021-11-07,4,0,1,22,casual,6,3.99,1.24,23.94,22.70
2021-01-05,1,0,3,15,casual,7,3.99,1.24,27.93,26.69
2021-09-21,3,0,3,18,registered,384,3.99,1.24,1532.16,1530.92
2021-03-12,1,0,6,21,registered,46,3.99,1.24,183.54,182.30
2021-11-11,4,0,5,14,casual,64,3.99,1.24,255.36,254.12
2021-10-31,4,0,1,5,registered,18,3.99,1.24,71.82,70.58
2021-07-05,3,0,2,22,registered,124,3.99,1.24,494.76,493.52
2021-03-10,1,0,4,12,casual,4,3.99,1.24,15.96,14.72
2021-12-27,1,0,2,12,casual,8,3.99,1.24,31.92,30.68
2021-04-26,2,0,2,16,registered,251,3.99,1.24,1001.49,1000.25
2021-06-15,2,0,3,21,registered,209,3.99,1.24,833.91,832.67
2021-09-15,3,0,4,21,casual,11,3.99,1.24,43.89,42.65
2021-06-28,3,0,2,14,casual,43,3.99,1.24,171.57,170.33
2021-11-19,4,0,6,8,registered,80,3.99,1.24,319.20,317.96
2021-08-26,3,0,5,20,casual,39,3.99,1.24,155.61,154.37
2021-02-26,1,0,6,12,casual,45,3.99,1.24,179.55,178.31
2021-02-19,1,0,6,5,casual,0,3.99,1.24,0.00,-1.24
2021-07-23,3,0,6,0,registered,85,3.99,1.24,339.15,337.91
2021-08-18,3,0,4,17,registered,365,3.99,1.24,1456.35,1455.11
2021-03-17,1,0,4,12,casual,24,3.99,1.24,95.76,94.52
2021-09-17,3,0,6,4,casual,1,3.99,1.24,3.99,2.75
2021-03-13,1,0,0,11,casual,88,3.99,1.24,351.12,349.88
2021-09-17,3,0,6,1,registered,52,3.99,1.24,207.48,206.24
2021-07-04,3,0,1,22,casual,115,3.99,1.24,458.85,457.61
2021-05-29,2,0,0,23,casual,48,3.99,1.24,191.52,190.28
2021-03-05,1,0,6,5,registered,3,3.99,1.24,11.97,10.73
2021-03-05,1,0,6,23,casual,10,3.99,1.24,39.90,38.66
2021-05-02,2,0,1,5,casual,4,3.99,1.24,15.96,14.72
2021-07-01,3,0,5,3,registered,6,3.99,1.24,23.94,22.70
2021-11-02,4,0,3,10,casual,25,3.99,1.24,99.75,98.51
2021-06-12,2,0,0,21,registered,101,3.99,1.24,402.99,401.75
2021-10-22,4,0,6,15,casual,159,3.99,1.24,634.41,633.17
2021-08-06,3,0,6,7,casual,14,3.99,1.24,55.86,54.62
2021-01-24,1,0,1,9,casual,4,3.99,1.24,15.96,14.72
2021-08-04,3,0,4,17,registered,464,3.99,1.24,1851.36,1850.12
2021-05-31,2,0,2,15,registered,133,3.99,1.24,530.67,529.43
2021-07-12,3,0,2,2,casual,2,3.99,1.24,7.98,6.74
2021-01-01,1,0,6,11,casual,26,3.99,1.24,103.74,102.50
2021-04-07,2,0,4,10,registered,66,3.99,1.24,263.34,262.10
2021-10-25,4,0,2,10,casual,26,3.99,1.24,103.74,102.50
2021-10-18,4,0,2,10,casual,27,3.99,1.24,107.73,106.49
2021-12-09,4,0,5,13,casual,27,3.99,1.24,107.73,106.49
2021-09-06,3,0,2,5,casual,1,3.99,1.24,3.99,2.75
2021-03-23,2,0,3,12,registered,73,3.99,1.24,291.27,290.03
2021-07-20,3,0,3,10,registered,76,3.99,1.24,303.24,302.00
2021-09-08,3,0,4,0,casual,3,3.99,1.24,11.97,10.73
2021-09-10,3,0,6,1,casual,16,3.99,1.24,63.84,62.60
2021-08-14,3,0,0,14,registered,244,3.99,1.24,973.56,972.32
2021-12-06,4,0,2,16,registered,84,3.99,1.24,335.16,333.92
2021-01-25,1,0,2,11,registered,55,3.99,1.24,219.45,218.21
2021-01-05,1,0,3,7,registered,87,3.99,1.24,347.13,345.89
2021-11-02,4,0,3,3,registered,2,3.99,1.24,7.98,6.74
2021-11-18,4,0,5,20,casual,8,3.99,1.24,31.92,30.68
2021-08-20,3,0,6,20,casual,78,3.99,1.24,311.22,309.98
2021-10-01,4,0,6,1,registered,47,3.99,1.24,187.53,186.29
2021-02-04,1,0,5,20,registered,69,3.99,1.24,275.31,274.07
2021-10-09,4,0,0,11,casual,189,3.99,1.24,754.11,752.87
2021-02-28,1,0,1,13,registered,31,3.99,1.24,123.69,122.45
2021-07-04,3,0,1,6,casual,5,3.99,1.24,19.95,18.71
2021-03-31,2,0,4,16,casual,13,3.99,1.24,51.87,50.63
2021-03-12,1,0,6,18,registered,91,3.99,1.24,363.09,361.85
2021-04-25,2,0,1,19,casual,62,3.99,1.24,247.38,246.14
2021-03-02,1,0,3,6,casual,1,3.99,1.24,3.99,2.75
2021-08-11,3,0,4,6,casual,5,3.99,1.24,19.95,18.71
2021-05-29,2,0,0,3,registered,24,3.99,1.24,95.76,94.52
2021-01-03,1,0,1,7,casual,1,3.99,1.24,3.99,2.75
2021-07-15,3,0,5,18,casual,102,3.99,1.24,406.98,405.74
2021-01-13,1,0,4,18,registered,141,3.99,1.24,562.59,561.35
2021-11-19,4,0,6,18,casual,36,3.99,1.24,143.64,142.40
2021-04-23,2,0,6,4,registered,3,3.99,1.24,11.97,10.73
2021-06-20,2,0,1,14,casual,45,3.99,1.24,179.55,178.31
2021-12-07,4,0,3,14,registered,24,3.99,1.24,95.76,94.52
2021-05-23,2,0,1,14,registered,130,3.99,1.24,518.70,517.46
2021-06-17,2,0,5,8,registered,426,3.99,1.24,1699.74,1698.50
2021-09-06,3,0,2,10,registered,90,3.99,1.24,359.10,357.86
2021-08-14,3,0,0,14,casual,126,3.99,1.24,502.74,501.50
2021-05-20,2,0,5,19,registered,253,3.99,1.24,1009.47,1008.23
2021-03-20,1,0,0,15,registered,136,3.99,1.24,542.64,541.40
2021-01-13,1,0,4,13,casual,2,3.99,1.24,7.98,6.74
2021-08-12,3,0,5,1,registered,19,3.99,1.24,75.81,74.57
2021-03-20,1,0,0,8,registered,30,3.99,1.24,119.70,118.46
2021-12-27,1,0,2,2,registered,2,3.99,1.24,7.98,6.74
2021-03-12,1,0,6,11,casual,36,3.99,1.24,143.64,142.40
2021-11-26,4,0,6,23,registered,51,3.99,1.24,203.49,202.25
2021-09-21,3,0,3,8,registered,444,3.99,1.24,1771.56,1770.32
2021-02-13,1,0,0,8,casual,1,3.99,1.24,3.99,2.75
2021-05-20,2,0,5,16,registered,269,3.99,1.24,1073.31,1072.07
2021-03-30,2,0,3,19,casual,5,3.99,1.24,19.95,18.71
2021-09-14,3,0,3,3,casual,1,3.99,1.24,3.99,2.75
2021-10-11,4,0,2,18,casual,46,3.99,1.24,183.54,182.30
2021-06-03,2,0,5,22,casual,26,3.99,1.24,103.74,102.50
2021-07-27,3,0,3,7,registered,313,3.99,1.24,1248.87,1247.63
2021-06-05,2,0,0,0,registered,90,3.99,1.24,359.10,357.86
2021-01-29,1,0,6,8,registered,31,3.99,1.24,123.69,122.45
2021-03-26,2,0,6,14,casual,93,3.99,1.24,371.07,369.83
2021-02-18,1,0,5,16,casual,68,3.99,1.24,271.32,270.08
2021-02-07,1,0,1,16,registered,98,3.99,1.24,391.02,389.78
2021-03-23,2,0,3,18,registered,218,3.99,1.24,869.82,868.58
2021-01-13,1,0,4,22,casual,0,3.99,1.24,0.00,-1.24
2021-12-05,4,0,1,21,registered,166,3.99,1.24,662.34,661.10
2021-05-21,2,0,6,19,registered,184,3.99,1.24,734.16,732.92
2021-05-30,2,0,1,9,registered,81,3.99,1.24,323.19,321.95
2021-08-01,3,0,1,1,casual,5,3.99,1.24,19.95,18.71
2021-04-13,2,0,3,9,casual,2,3.99,1.24,7.98,6.74
2021-07-31,3,0,0,21,registered,96,3.99,1.24,383.04,381.80
2021-06-07,2,0,2,18,casual,72,3.99,1.24,287.28,286.04
2021-03-28,2,0,1,21,casual,6,3.99,1.24,23.94,22.70
2021-02-28,1,0,1,7,casual,2,3.99,1.24,7.98,6.74
2021-06-09,2,0,4,0,casual,7,3.99,1.24,27.93,26.69
2021-12-02,4,0,5,12,registered,186,3.99,1.24,742.14,740.90
2021-08-22,3,0,1,3,casual,0,3.99,1.24,0.00,-1.24
2021-04-30,2,0,6,6,registered,11,3.99,1.24,43.89,42.65
2021-11-02,4,0,3,19,casual,25,3.99,1.24,99.75,98.51
2021-08-28,3,0,0,10,casual,27,3.99,1.24,107.73,106.49
2021-01-26,1,0,3,15,registered,42,3.99,1.24,167.58,166.34
2021-01-22,1,0,6,19,registered,53,3.99,1.24,211.47,210.23
2021-01-30,1,0,0,8,registered,11,3.99,1.24,43.89,42.65
2021-01-15,1,0,6,3,registered,7,3.99,1.24,27.93,26.69
2021-08-10,3,0,3,1,casual,7,3.99,1.24,27.93,26.69
2021-01-30,1,0,0,0,casual,0,3.99,1.24,0.00,-1.24
2021-03-28,2,0,1,9,casual,12,3.99,1.24,47.88,46.64
2021-04-07,2,0,4,20,casual,37,3.99,1.24,147.63,146.39
2021-05-31,2,0,2,22,registered,117,3.99,1.24,466.83,465.59
2021-05-01,2,0,0,12,casual,109,3.99,1.24,434.91,433.67
2021-02-02,1,0,3,5,registered,3,3.99,1.24,11.97,10.73
2021-07-19,3,0,2,6,registered,126,3.99,1.24,502.74,501.50
2021-01-10,1,0,1,6,registered,31,3.99,1.24,123.69,122.45
2021-02-09,1,0,3,19,registered,87,3.99,1.24,347.13,345.89
2021-09-24,4,0,6,9,casual,41,3.99,1.24,163.59,162.35
2021-11-02,4,0,3,15,registered,161,3.99,1.24,642.39,641.15
2021-05-21,2,0,6,0,registered,78,3.99,1.24,311.22,309.98
2021-04-14,2,0,4,8,registered,316,3.99,1.24,1260.84,1259.60
2021-07-28,3,0,4,11,casual,41,3.99,1.24,163.59,162.35
2021-05-26,2,0,4,7,casual,16,3.99,1.24,63.84,62.60
2021-09-26,4,0,1,3,casual,0,3.99,1.24,0.00,-1.24
2021-10-27,4,0,4,3,registered,3,3.99,1.24,11.97,10.73
2021-08-25,3,0,4,0,casual,11,3.99,1.24,43.89,42.65
2021-06-27,3,0,1,6,registered,90,3.99,1.24,359.10,357.86
2021-07-29,3,0,5,18,casual,49,3.99,1.24,195.51,194.27
2021-03-21,2,0,1,14,casual,36,3.99,1.24,143.64,142.40
2021-04-13,2,0,3,10,registered,42,3.99,1.24,167.58,166.34
2021-10-24,4,0,1,10,registered,82,3.99,1.24,327.18,325.94
2021-03-30,2,0,3,19,registered,67,3.99,1.24,267.33,266.09
2021-11-20,4,0,0,7,casual,4,3.99,1.24,15.96,14.72
2021-06-06,2,0,1,10,registered,64,3.99,1.24,255.36,254.12
2021-12-17,4,0,6,18,registered,150,3.99,1.24,598.50,597.26
2021-10-22,4,0,6,2,registered,25,3.99,1.24,99.75,98.51
2021-08-23,3,0,2,16,registered,311,3.99,1.24,1240.89,1239.65
2021-10-03,4,0,1,15,registered,79,3.99,1.24,315.21,313.97
2021-06-01,2,0,3,4,registered,4,3.99,1.24,15.96,14.72
